chr	start	end	actual_start	actual_end	signal	kappa	tau	W	P_KS	P_KS_k1	P_KS_k2	P_KS_k3	P_KS_k4	P_KS_k5	MAF
1	2811660	2811660	2811660	2811660	0	0	2.38808082077195	2.38808082077195	0.00146570943637847	0.0708911460976596	0.418156919438713	0.810461133599722	0.358202575938646	0.069870143862971	0.0486
1	2821127	2821127	2821127	2821127	0	0	1.05792459662074	1.05792459662074	0.0528998203513779	0.891908650078666	0.731036876648568	0.604475626138662	0.471546888124823	0.528769288128636	0.01125
1	2822748	2822748	2822748	2822748	0	2	1.74973297276709	0	0.0972027450385953	0.826692823704915	0.00460521099798057	0.186177301262429	0.686278317371752	0.258810865989353	0.193718064322212
1	2824878	2824878	2824878	2824878	0	1	0.227513769894871	0	0.533249769094162	0.278557469075845	0.413203093100989	0.520070618837962	0.335367794979227	0.470358046266285	0.01245
1	2832957	2832957	2832957	2832957	0	0	0.883809844628207	0.883809844628207	0.0904852543602521	0.724688986266659	0.692448782797381	0.527026880586503	0.663535158539977	0.857606752853479	0.0229
1	2836454	2836454	2836454	2836454	0	0	0.546180159460446	0.546180159460446	0.104118506331938	0.449890892555711	0.531827668314761	0.36619135609953	0.12340156032217	0.35863981426758	0.0113017154389505
1	2837711	2837711	2837711	2837711	0	2	0.745882365618468	0	0.697842021478608	0.902774131235296	0.110134310763995	0.606484821013854	0.386836729654231	0.613486490856847	0.216417160655079
1	2846518	2846518	2846518	2846518	0	4	0.583959730131868	0	0.460402852168792	0.859860649278792	0.492100886884581	0.362680902715826	0.128260939749553	0.679271873667058	0.0168329805463159
1	2853759	2853759	2853759	2853759	0	1	1.2116678943956	0	0.867823320542503	0.0533044445372018	0.966765674254411	0.873055701534444	0.239591342919727	0.741296537594121	0.328804347826087
1	2855237	2855237	2855237	2855237	0	5	1.39880033728071	0	0.974970275135466	0.526807991746535	0.754957187118794	0.166388477902863	0.417518860566941	0.0210306171492005	0.0698385641231325
1	2859668	2859668	2859668	2859668	0	5	1.4549883496844	0	0.113813027872473	0.820549060154287	0.929509088088167	0.754440990679027	0.176783003440383	0.0264628690059784	0.06955
1	2859724	2859724	2859724	2859724	0	4	0.311449760335449	0	0.506345629203227	0.431858483817843	0.924988737012228	0.614631893552183	0.247170880770336	0.315409396858926	0.16795
1	2872305	2872305	2872305	2872305	0	4	0.270260666078202	0	0.332594018027874	0.450038752020774	0.49339966724236	0.921006231624593	0.264812320021927	0.606955809556536	0.0124773596297042
1	2879739	2879739	2879739	2879739	0	4	1.48128242407067	0	0.333793801630285	0.714395849629789	0.166184889776605	0.0770755171540427	0.00548667340223075	0.069302973077916	0.03125
1	2882035	2882035	2882035	2882035	0	5	0.272761214470714	0	0.827017344082531	0.933025228336636	0.761013451749761	0.997896606129185	0.613125161872147	0.441319790290471	0.179297226949645
