chr,start,end,W statistics,q-value,threshold,indicator
1,2614443,2619443,0.35128355979865,0.850406504065041,Inf,FALSE
1,2616943,2626943,0,1,Inf,FALSE
1,2619443,2624443,0,1,Inf,FALSE
1,2621943,2626943,0,1,Inf,FALSE
1,2621943,2631943,0.698866596942542,0.850406504065041,Inf,FALSE
1,2622943,2623943,0,1,Inf,FALSE
1,2623443,2624443,0.687941689438417,0.850406504065041,Inf,FALSE
1,2624443,2629443,0,1,Inf,FALSE
1,2625027,2625027,0,1,Inf,FALSE
1,2625071,2625071,0,1,Inf,FALSE
1,2626943,2631943,0.859059467132909,0.850406504065041,Inf,FALSE
1,2626943,2636943,0.812718916547478,0.850406504065041,Inf,FALSE
1,2629443,2634443,0.909303058183701,0.850406504065041,Inf,FALSE
1,2629943,2630943,0,1,Inf,FALSE
1,2630443,2631443,0,1,Inf,FALSE
1,2630943,2631943,1.22660127626478,0.850406504065041,Inf,FALSE
1,2631443,2632443,1.54445914103185,0.850406504065041,Inf,FALSE
1,2686943,2696943,0,1,Inf,FALSE
1,2691943,2701943,0.565934319659796,0.850406504065041,Inf,FALSE
1,2694443,2699443,0.658064006619395,0.850406504065041,Inf,FALSE
1,2696943,2701943,0,1,Inf,FALSE
1,2696943,2706943,0,1,Inf,FALSE
1,2699443,2704443,0,1,Inf,FALSE
1,2701943,2706943,0,1,Inf,FALSE
1,2701943,2711943,0,1,Inf,FALSE
1,2704443,2709443,0,1,Inf,FALSE
1,2706943,2716943,0.226462936096933,0.850406504065041,Inf,FALSE
1,2707957,2707957,0,1,Inf,FALSE
1,2711943,2716943,0,1,Inf,FALSE
1,2711943,2721943,0,1,Inf,FALSE
1,2716943,2726943,0,1,Inf,FALSE
1,2719443,2724443,0,1,Inf,FALSE
1,2721943,2722943,0,1,Inf,FALSE
1,2721943,2726943,0,1,Inf,FALSE
1,2721943,2731943,0,1,Inf,FALSE
1,2722943,2723943,0,1,Inf,FALSE
1,2723443,2724443,0,1,Inf,FALSE
1,2724443,2729443,0,1,Inf,FALSE
1,2725443,2726443,0,1,Inf,FALSE
1,2726943,2731943,0.0174430431393146,0.850406504065041,Inf,FALSE
1,2726943,2736943,0,1,Inf,FALSE
1,2729443,2730443,0,1,Inf,FALSE
1,2729443,2734443,0,1,Inf,FALSE
1,2729943,2730943,0.159193219592861,0.850406504065041,Inf,FALSE
1,2730443,2731443,0.0709113241840586,0.850406504065041,Inf,FALSE
1,2730943,2731943,0.0476231493542257,0.850406504065041,Inf,FALSE
1,2731943,2736943,0,1,Inf,FALSE
1,2732943,2733943,0,1,Inf,FALSE
1,2734443,2739443,0,1,Inf,FALSE
1,2736943,2746943,0,1,Inf,FALSE
1,2737637,2737637,0,1,Inf,FALSE
1,2741943,2751943,0,1,Inf,FALSE
1,2746943,2751943,0,1,Inf,FALSE
1,2746943,2756943,0,1,Inf,FALSE
1,2749443,2754443,0,1,Inf,FALSE
1,2751943,2756943,0,1,Inf,FALSE
1,2751943,2761943,0,1,Inf,FALSE
1,2753227,2753227,0.933258803401171,0.850406504065041,Inf,FALSE
1,2753870,2753870,0,1,Inf,FALSE
1,2754443,2759443,0,1,Inf,FALSE
1,2756288,2756288,0,1,Inf,FALSE
1,2756943,2761943,0,1,Inf,FALSE
1,2756943,2766943,0,1,Inf,FALSE
1,2759443,2764443,0,1,Inf,FALSE
1,2761931,2761931,0,1,Inf,FALSE
1,2761943,2766943,0,1,Inf,FALSE
1,2761943,2771943,0,1,Inf,FALSE
1,2762910,2762910,0,1,Inf,FALSE
1,2766943,2771943,0,1,Inf,FALSE
1,2766943,2776943,0,1,Inf,FALSE
1,2769443,2774443,0,1,Inf,FALSE
1,2769943,2770943,0,1,Inf,FALSE
1,2770443,2771443,0,1,Inf,FALSE
1,2771544,2771544,0.719462764002209,0.850406504065041,Inf,FALSE
1,2771943,2781943,0,1,Inf,FALSE
1,2774443,2779443,0,1,Inf,FALSE
1,2776761,2776761,1.35177940627723,0.850406504065041,Inf,FALSE
1,2776943,2786943,0,1,Inf,FALSE
1,2777443,2778443,0,1,Inf,FALSE
1,2777943,2778943,0,1,Inf,FALSE
1,2778443,2779443,0,1,Inf,FALSE
1,2781943,2786943,0.827706557887812,0.850406504065041,Inf,FALSE
1,2781943,2791943,0.919056516981447,0.850406504065041,Inf,FALSE
1,2783309,2783309,0,1,Inf,FALSE
1,2784443,2789443,0.568255202362811,0.850406504065041,Inf,FALSE
1,2786626,2786626,0,1,Inf,FALSE
1,2786943,2796943,0,1,Inf,FALSE
1,2789443,2794443,0,1,Inf,FALSE
1,2791443,2792443,0,1,Inf,FALSE
1,2791943,2792943,0.195059440618681,0.850406504065041,Inf,FALSE
1,2791943,2796943,0,1,Inf,FALSE
1,2791943,2801943,0,1,Inf,FALSE
1,2793943,2794943,0,1,Inf,FALSE
1,2794443,2799443,0,1,Inf,FALSE
1,2795943,2796943,0,1,Inf,FALSE
1,2796943,2801943,0,1,Inf,FALSE
1,2796943,2806943,0,1,Inf,FALSE
1,2797856,2797856,0,1,Inf,FALSE
1,2798727,2798727,0,1,Inf,FALSE
1,2798943,2799943,0,1,Inf,FALSE
1,2799443,2800443,0,1,Inf,FALSE
1,2799443,2804443,0,1,Inf,FALSE
1,2799943,2800943,0,1,Inf,FALSE
1,2800573,2800573,0,1,Inf,FALSE
1,2800943,2801943,0,1,Inf,FALSE
1,2801459,2801459,0,1,Inf,FALSE
1,2801943,2806943,0,1,Inf,FALSE
1,2801943,2811943,0,1,Inf,FALSE
1,2802562,2802562,0,1,Inf,FALSE
1,2804443,2809443,0,1,Inf,FALSE
1,2804943,2805943,0,1,Inf,FALSE
1,2805896,2805896,0,1,Inf,FALSE
1,2806443,2807443,0,1,Inf,FALSE
1,2806943,2807943,0,1,Inf,FALSE
1,2806943,2811943,0,1,Inf,FALSE
1,2806943,2816943,0,1,Inf,FALSE
1,2807443,2808443,0.671520340800221,0.850406504065041,Inf,FALSE
1,2808943,2809943,0,1,Inf,FALSE
1,2809443,2814443,0,1,Inf,FALSE
1,2810943,2811943,0,1,Inf,FALSE
1,2811427,2811427,0,1,Inf,FALSE
1,2811443,2812443,0,1,Inf,FALSE
1,2811660,2811660,2.38808082077195,0.850406504065041,Inf,FALSE
1,2811943,2816943,0,1,Inf,FALSE
1,2811943,2821943,0,1,Inf,FALSE
1,2812943,2813943,0,1,Inf,FALSE
1,2813443,2814443,0,1,Inf,FALSE
1,2821127,2821127,1.05792459662074,0.850406504065041,Inf,FALSE
1,2821943,2831943,0,1,Inf,FALSE
1,2822748,2822748,0,1,Inf,FALSE
1,2824878,2824878,0,1,Inf,FALSE
1,2826943,2836943,0,1,Inf,FALSE
1,2829443,2834443,0,1,Inf,FALSE
1,2831443,2832443,0,1,Inf,FALSE
1,2831943,2832943,0,1,Inf,FALSE
1,2831943,2836943,0,1,Inf,FALSE
1,2831943,2841943,0,1,Inf,FALSE
1,2832957,2832957,0.883809844628207,0.850406504065041,Inf,FALSE
1,2834443,2839443,0,1,Inf,FALSE
1,2836454,2836454,0.546180159460446,0.850406504065041,Inf,FALSE
1,2836943,2841943,0,1,Inf,FALSE
1,2836943,2846943,0,1,Inf,FALSE
1,2837711,2837711,0,1,Inf,FALSE
1,2838943,2839943,0,1,Inf,FALSE
1,2839443,2840443,0,1,Inf,FALSE
1,2839443,2844443,0,1,Inf,FALSE
1,2841943,2851943,0,1,Inf,FALSE
1,2846518,2846518,0,1,Inf,FALSE
1,2846943,2851943,0.15680709133584,0.850406504065041,Inf,FALSE
1,2846943,2856943,0,1,Inf,FALSE
1,2849443,2854443,0,1,Inf,FALSE
1,2851943,2856943,0,1,Inf,FALSE
1,2851943,2861943,0,1,Inf,FALSE
1,2852443,2853443,0,1,Inf,FALSE
1,2852943,2853943,0,1,Inf,FALSE
1,2853759,2853759,0,1,Inf,FALSE
1,2854443,2855443,0,1,Inf,FALSE
1,2854443,2859443,0,1,Inf,FALSE
1,2855237,2855237,0,1,Inf,FALSE
1,2856943,2866943,0,1,Inf,FALSE
1,2859668,2859668,0,1,Inf,FALSE
1,2859724,2859724,0,1,Inf,FALSE
1,2861943,2866943,0,1,Inf,FALSE
1,2861943,2871943,0,1,Inf,FALSE
1,2864443,2869443,0,1,Inf,FALSE
1,2865443,2866443,0,1,Inf,FALSE
1,2866943,2871943,0.48854206538535,0.850406504065041,Inf,FALSE
1,2867943,2868943,0.986147919377655,0.850406504065041,Inf,FALSE
1,2868443,2869443,0,1,Inf,FALSE
1,2868943,2869943,0,1,Inf,FALSE
1,2871943,2881943,0,1,Inf,FALSE
1,2872305,2872305,0,1,Inf,FALSE
1,2876943,2886943,0,1,Inf,FALSE
1,2878443,2879443,0,1,Inf,FALSE
1,2879443,2884443,0,1,Inf,FALSE
1,2879739,2879739,0,1,Inf,FALSE
1,2881943,2886943,0,1,Inf,FALSE
1,2881943,2891943,0,1,Inf,FALSE
1,2882035,2882035,0,1,Inf,FALSE
1,2883443,2884443,0,1,Inf,FALSE
1,2884443,2889443,0.483291459226756,0.850406504065041,Inf,FALSE
