chr	start	end	actual_start	actual_end	signal	kappa	tau	W_KS	P_KS	P_KS_k1	P_KS_k2	P_KS_k3	P_KS_k4	P_KS_k5	MAF
1	2811427	2811427	2811427	2811427	0	4	0.398053279287576	0	0.957491229967423	0.586134097170155	0.358964083260418	0.246138916191659	0.234392497761738	0.758053057499702	0.0117829923786602
1	2811660	2811660	2811660	2811660	0	0	2.13408556548815	2.13408556548815	0.00146570943637847	0.0694485894957552	0.0294060268023684	0.316842696621518	0.199587551048319	0.769465884700327	0.0486
1	2821127	2821127	2821127	2821127	0	0	1.19114925487591	1.19114925487591	0.0528998203513779	0.821492214833535	0.408373630600426	0.843552404119138	0.964525868745904	0.817729884973641	0.01125
1	2822748	2822748	2822748	2822748	0	0	0.913224092939095	0.913224092939095	0.0972027450385953	0.996413362739811	0.797505345709564	0.511956262166959	0.795980855893407	0.225467750175676	0.193718064322212
1	2824878	2824878	2824878	2824878	0	4	0.479567580764635	0	0.533249769094162	0.520623601270515	0.833123214286035	0.912402172823193	0.276147842901086	0.855654928417793	0.01245
1	2832957	2832957	2832957	2832957	0	3	1.25588964904832	0	0.0904852543602521	0.0129904071016155	0.222853929183819	0.0123631929308963	0.271197058136934	0.326573590980928	0.0229
1	2836454	2836454	2836454	2836454	0	0	0.615502450518164	0.615502450518164	0.104118506331938	0.42956647465961	0.673879497149169	0.413864505603131	0.902388641570937	0.406440665332793	0.0113017154389505
1	2837711	2837711	2837711	2837711	0	4	0.683364385811931	0	0.697842021478608	0.978307117461782	0.792154428187659	0.911493122637501	0.164227343714498	0.362805303739947	0.216417160655079
1	2846518	2846518	2846518	2846518	0	3	1.20573548963189	0	0.460402852168792	0.750450784429516	0.490183897464403	0.0358010535737207	0.620502408563712	0.574951613560773	0.0168329805463159
1	2853759	2853759	2853759	2853759	0	3	0.970127722309433	0	0.867823320542503	0.0536939348853299	0.659106492569933	0.0145071382817989	0.135428314395637	0.0546027368516573	0.328804347826087
1	2855237	2855237	2855237	2855237	0	1	0.58979271773206	0	0.974970275135466	0.19359205918751	0.82011354745149	0.201652706689221	0.752801120877087	0.489210293838557	0.0698385641231325
1	2859668	2859668	2859668	2859668	0	4	0.963840956361081	0	0.113813027872473	0.625806049488671	0.753901267920724	0.793165381572702	0.0680140757352692	0.534060719838417	0.06955
1	2859724	2859724	2859724	2859724	0	4	0.220619568632656	0	0.506345629203227	0.830511622632203	0.948783891876258	0.68320461983398	0.411084617190316	0.577459021615251	0.16795
1	2872305	2872305	2872305	2872305	0	3	0.846434942509644	0	0.332594018027874	0.325247606019521	0.942038441874505	0.104858774433629	0.807098945149949	0.736274433066385	0.0124773596297042
1	2879739	2879739	2879739	2879739	0	4	0.469708923288146	0	0.333793801630285	0.401202634930298	0.185625268976439	0.889100424406214	0.113179910069357	0.181829058142112	0.03125
1	2882035	2882035	2882035	2882035	0	2	0.737432254745708	0	0.827017344082531	0.540715424184858	0.151384831875532	0.872509069201918	0.962312805602182	0.403647552354436	0.179297226949645
